Category_Folder,Trace_Name,IPC,Instructions,Cycles,Status,Duration(s)
ai-ml,clip_trace_1.champsimtrace.gz,3.493,200000000,57264169,SUCCESS,1186.80
ai-ml,vit.cpp-large-ggml-model-f16.gguf.armadillo.1.champsimtrace.gz,3.377,200000006,59231237,SUCCESS,1211.88
ai-ml,bark.cpp-bark-small.coarse_token_gen.1.champsimtrace.gz,3.259,200000004,61377571,SUCCESS,1209.67
ai-ml,vit.cpp-base-ggml-model-f16.gguf.armadillo.1.champsimtrace.gz,3.316,200000005,60316985,SUCCESS,1237.35
ai-ml,clip_trace_3.champsimtrace.gz,3.136,200000004,63769078,SUCCESS,1259.55
ai-ml,whisper_trace_1.champsimtrace.gz,2.932,200000001,68222458,SUCCESS,1378.48
ai-ml,whisper_trace_3.champsimtrace.gz,2.942,200000000,67971011,SUCCESS,1424.41
ai-ml,whisper_trace_2.champsimtrace.gz,2.945,200000003,67917528,SUCCESS,1427.98
Graph/GMS,gms.k_clique_list_danisch_serial.soc-pokec-relationships.slice-4.champsimtrace.gz,2.225,200000003,89880906,SUCCESS,1443.08
Graph/GMS,gms.maximal_clique_enum_bron_kerbosch.soc-pokec-relationships.slice-3852.champsimtrace.gz,2.22,200000002,90096961,SUCCESS,1460.84
ai-ml,bark.cpp-bark-small.coarse_token_gen.2.champsimtrace.gz,3.011,200000001,66419382,SUCCESS,1473.16
Graph/GMS,gms.k_clique_count_set_based.soc-pokec-relationships.slice-4.champsimtrace.gz,2.225,200000003,89886971,SUCCESS,1479.30
ai-ml,bark.cpp-bark-small.coarse_token_gen.4.champsimtrace.gz,2.587,200000002,77309716,SUCCESS,1505.40
Graph/Ligra,ligra_MIS.com-lj.ungraph.gcc_6.3.0_O3.drop_21250M.length_250M.champsimtrace.xz,1.794,200000003,111481888,SUCCESS,1621.86
ai-ml,llama2.c-stories15M.2.champsimtrace.gz,1.759,200000003,113669789,SUCCESS,1628.15
ai-ml,llama2.c-stories15M.1.champsimtrace.gz,1.784,200000002,112100595,SUCCESS,1632.48
ai-ml,stable-diffusion.cpp-v1-5-pruned-emaonly.2.champsimtrace.gz,2.597,200000006,77026264,SUCCESS,1635.34
ai-ml,llama2.c-stories15M.3.champsimtrace.gz,1.76,200000000,113638970,SUCCESS,1637.63
gtraces_v2,arizona_0000.champsim.gz,1.681,200000000,118942195,SUCCESS,1643.87
ai-ml,llama2.c-stories42M.2.champsimtrace.gz,1.834,200000001,109050129,SUCCESS,1681.38
ai-ml,llama2.c-stories42M.1.champsimtrace.gz,1.834,200000000,109069241,SUCCESS,1703.28
ai-ml,stable-diffusion.cpp-sd-v1-4.ckpt.2.champsimtrace.gz,2.623,200000001,76257537,SUCCESS,1708.63
ai-ml,llama2.c-stories42M.3.champsimtrace.gz,1.833,200000001,109101388,SUCCESS,1723.38
ai-ml,stable-diffusion.cpp-v2-1_768-nonema-pruned.3.champsimtrace.gz,2.624,200000005,76228932,SUCCESS,1735.70
gtraces_v2,arizona_0002.champsim.gz,1.926,200000007,103822338,SUCCESS,1457.84
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_17000M.length_250M.champsimtrace.xz,1.931,200000000,103549615,SUCCESS,1760.33
Graph/Ligra,ligra_BFSCC.com-lj.ungraph.gcc_6.3.0_O3.drop_17000M.length_250M.champsimtrace.xz,1.939,200000005,103133874,SUCCESS,1775.87
Graph/Ligra,ligra_Components-Shortcut.com-lj.ungraph.gcc_6.3.0_O3.drop_17000M.length_250M.champsimtrace.xz,1.939,200000005,103152441,SUCCESS,1786.07
Graph/GMS,gms.k_clique_star_list.soc-pokec-relationships.slice-1291.champsimtrace.gz,1.35,200000000,148148084,SUCCESS,1802.46
ai-ml,llama2.c-stories110M.2.champsimtrace.gz,1.648,200000000,121390956,SUCCESS,1826.53
ai-ml,llama2.c-stories110M.1.champsimtrace.gz,1.65,200000000,121178436,SUCCESS,1834.05
Graph/GMS,gms.k_clique_list_danisch_node_parallel.soc-pokec-relationships.slice-236.champsimstrace.gz,1.033,200000000,193550821,SUCCESS,1836.92
Graph/Ligra,ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_15750M.length_250M.champsimtrace.xz,1.499,200000003,133393504,SUCCESS,1856.93
ai-ml,llama2.c-stories110M.3.champsimtrace.gz,1.64,200000003,121936075,SUCCESS,1857.22
ai-ml,stable-diffusion.cpp-v2-1_768-nonema-pruned.2.champsimtrace.gz,2.538,200000006,78799537,SUCCESS,1861.00
Graph/Ligra,ligra_MIS.com-lj.ungraph.gcc_6.3.0_O3.drop_15750M.length_250M.champsimtrace.xz,1.5,200000002,133335894,SUCCESS,1875.53
Graph/Ligra,ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_154750M.length_250M.champsimtrace.xz,1.603,200000007,124753781,SUCCESS,1910.32
Graph/Ligra,ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M.champsimtrace.xz,1.032,200000003,193869705,SUCCESS,2027.35
Graph/GMS,gms.k_clique_list_danisch_node_parallel.soc-pokec-relationships.slice-248.champsimstrace.gz,0.9214,200000003,217049777,SUCCESS,2026.77
ai-ml,stable-diffusion.cpp-sd-v1-4.ckpt.1.champsimtrace.gz,2.302,200000002,86886490,SUCCESS,2023.95
Graph/GMS,gms.k_clique_list_danisch_edge_parallel.soc-pokec-relationships.slice-367.champsimtrace.gz,1.129,200000001,177156778,SUCCESS,2036.84
ai-ml,bark.cpp-bark-small.coarse_token_gen.5.champsimtrace.gz,1.634,200000000,122363923,SUCCESS,2039.30
gtraces_v2,charlie_0001.champsim.gz,1.142,200000006,175086364,SUCCESS,1915.79
Graph/Ligra,ligra_BFSCC.com-lj.ungraph.gcc_6.3.0_O3.drop_15500M.length_250M.champsimtrace.xz,1.414,200000005,141484034,SUCCESS,2084.87
Graph/Ligra,ligra_BellmanFord.com-lj.ungraph.gcc_6.3.0_O3.drop_22250M.length_250M.champsimtrace.xz,1.349,200000003,148220432,SUCCESS,2090.54
Graph/GMS,gms.k_clique_list_danisch_edge_parallel.soc-pokec-relationships.slice-80.champsimtrace.gz,1.085,200000001,184254905,SUCCESS,2116.55
ai-ml,stable-diffusion.cpp-v2-1_768-nonema-pruned.1.champsimtrace.gz,1.793,200000002,111574916,SUCCESS,2117.12
Graph/Ligra,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_24500M.length_250M.champsimtrace.xz,0.9019,200000000,221748928,SUCCESS,2147.71
gtraces_v2,arizona_0001.champsim.gz,1.68,200000001,119027602,SUCCESS,1621.33
gtraces_v2,charlie_0000.champsim.gz,1.25,200000002,160024143,SUCCESS,1720.90
Graph/Ligra,ligra_Triangle.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,0.84,200000003,238103389,SUCCESS,2187.58
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_6000M.length_250M.champsimtrace.xz,1.059,200000002,188779341,SUCCESS,2193.63
SPEC17,654.roms_s-293B.champsimtrace.xz,2.689,200000004,74372902,SUCCESS,1410.79
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-117.champsimtrace.gz,0.7052,200000000,283589492,SUCCESS,2265.55
SPEC17,603.bwaves_s-1740B.champsimtrace.xz,2.049,200000006,97608483,SUCCESS,1506.26
SPEC17,649.fotonik3d_s-1176B.champsimtrace.xz,2.846,200000005,70268528,SUCCESS,1374.31
Graph/GAP,bfs-14.trace.gz,0.6809,200000001,293741074,SUCCESS,2348.99
SPEC17,603.bwaves_s-891B.champsimtrace.xz,1.667,200000005,120004247,SUCCESS,1175.88
SPEC17,654.roms_s-294B.champsimtrace.xz,2.483,200000007,80559096,SUCCESS,1492.24
Graph/Ligra,ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_51000M.length_250M.champsimtrace.xz,1.148,200000000,174140205,SUCCESS,2436.15
Graph/GAP,bfs-10.trace.gz,0.6143,200000001,325568072,SUCCESS,2480.55
SPEC17,649.fotonik3d_s-7084B.champsimtrace.xz,1.863,200000006,107355717,SUCCESS,1826.72
gtraces_v2,charlie_0002.champsim.gz,0.7735,200000003,258576455,SUCCESS,2531.09
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_24000M.length_250M.champsimtrace.xz,1.035,200000006,193255634,SUCCESS,2622.15
SPEC17,621.wrf_s-6673B.champsimtrace.xz,2.099,200000001,95286671,SUCCESS,1414.76
gtraces_v2,charlie_0003.champsim.gz,0.727,200000007,275109532,SUCCESS,2541.66
Graph/GAP,sssp-10.trace.gz,0.7311,200000004,273541890,SUCCESS,2742.95
Graph/GAP,sssp-14.trace.gz,0.727,200000004,275095924,SUCCESS,2754.55
gtraces_v2,charlie_0004.champsim.gz,0.9056,200000004,220839014,SUCCESS,2111.59
SPEC17,654.roms_s-523B.champsimtrace.xz,1.489,200000006,134296024,SUCCESS,2065.06
gtraces_v2,merced_0000.champsim.gz,0.6731,200000001,297123596,SUCCESS,2466.05
gtraces_v2,yankee_0002.champsim.gz,0.6002,200000000,333207653,SUCCESS,2581.51
SPEC17,607.cactuBSSN_s-2421B.champsimtrace.xz,2.045,200000007,97785935,SUCCESS,1929.74
gtraces_v2,tahoe_0000.champsim.gz,0.5662,200000001,353228188,SUCCESS,2803.14
SPEC17,602.gcc_s-1850B.champsimtrace.xz,1.218,200000000,164181273,SUCCESS,1635.14
SPEC17,602.gcc_s-734B.champsimtrace.xz,1.789,200000001,111783099,SUCCESS,1626.00
gtraces_v2,merced_0004.champsim.gz,0.5656,200000001,353630412,SUCCESS,2825.89
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-137.champsimtrace.gz,0.5076,200000004,394042902,SUCCESS,2885.19
gtraces_v2,tango_0002.champsim.gz,0.5857,200000000,341456658,SUCCESS,2820.93
gtraces_v2,tahoe_0002.champsim.gz,0.7335,200000001,272681440,SUCCESS,2449.39
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-360.champsimtrace.gz,0.5004,200000000,399661865,SUCCESS,2953.98
gtraces_v2,tango_0001.champsim.gz,0.6522,200000000,306639820,SUCCESS,2655.80
Graph/GAP,cc-5.trace.gz,0.5673,200000000,352557205,SUCCESS,3014.28
gtraces_v2,tango_0003.champsim.gz,0.5308,200000000,376783128,SUCCESS,3001.69
gtraces_v2,tango_0004.champsim.gz,0.583,200000000,343034536,SUCCESS,2747.60
Graph/GAP,cc-14.trace.gz,0.4901,200000000,408058903,SUCCESS,3192.22
gtraces_v2,yankee_0004.champsim.gz,0.4856,200000005,411888386,SUCCESS,3059.63
gtraces_v2,tahoe_0004.champsim.gz,0.5758,200000003,347363319,SUCCESS,2655.91
gtraces_v2,tahoe_0001.champsim.gz,0.4619,200000000,433012583,SUCCESS,3204.72
gtraces_v2,tango_0000.champsim.gz,0.5601,200000001,357098306,SUCCESS,2818.61
gtraces_v2,merced_0003.champsim.gz,0.4918,200000007,406653100,SUCCESS,3001.27
gtraces_v2,merced_0002.champsim.gz,0.5238,200000006,381810573,SUCCESS,2849.38
Graph/GAP,cc-13.trace.gz,0.4323,200000002,462615069,SUCCESS,3388.15
