Category_Folder,Trace_Name,IPC,Instructions,Cycles,Status,Duration(s)
ai-ml,vit.cpp-large-ggml-model-f16.gguf.armadillo.1.champsimtrace.gz,3.367,200000004,59394936,SUCCESS,1273.55
ai-ml,clip_trace_1.champsimtrace.gz,3.471,200000006,57612093,SUCCESS,1263.23
ai-ml,clip_trace_3.champsimtrace.gz,3.117,200000005,64170448,SUCCESS,1290.38
ai-ml,vit.cpp-base-ggml-model-f16.gguf.armadillo.1.champsimtrace.gz,3.309,200000007,60443683,SUCCESS,1311.20
ai-ml,bark.cpp-bark-small.coarse_token_gen.1.champsimtrace.gz,3.214,200000000,62220238,SUCCESS,1250.30
ai-ml,whisper_trace_3.champsimtrace.gz,2.922,200000003,68457477,SUCCESS,1417.18
ai-ml,whisper_trace_1.champsimtrace.gz,2.909,200000004,68758364,SUCCESS,1426.90
ai-ml,whisper_trace_2.champsimtrace.gz,2.923,200000005,68431540,SUCCESS,1427.00
Graph/GMS,gms.maximal_clique_enum_bron_kerbosch.soc-pokec-relationships.slice-3852.champsimtrace.gz,2.185,200000002,91520756,SUCCESS,1461.69
Graph/GMS,gms.k_clique_list_danisch_serial.soc-pokec-relationships.slice-4.champsimtrace.gz,2.211,200000003,90471441,SUCCESS,1492.61
Graph/GMS,gms.k_clique_count_set_based.soc-pokec-relationships.slice-4.champsimtrace.gz,2.201,200000003,90868695,SUCCESS,1497.77
ai-ml,bark.cpp-bark-small.coarse_token_gen.2.champsimtrace.gz,2.999,200000003,66685997,SUCCESS,1523.90
ai-ml,bark.cpp-bark-small.coarse_token_gen.4.champsimtrace.gz,2.582,200000007,77465528,SUCCESS,1605.44
Graph/Ligra,ligra_MIS.com-lj.ungraph.gcc_6.3.0_O3.drop_21250M.length_250M.champsimtrace.xz,1.933,200000001,103492508,SUCCESS,1610.01
ai-ml,llama2.c-stories15M.3.champsimtrace.gz,1.787,200000003,111893927,SUCCESS,1699.76
ai-ml,llama2.c-stories15M.1.champsimtrace.gz,1.778,200000002,112504313,SUCCESS,1707.41
ai-ml,llama2.c-stories15M.2.champsimtrace.gz,1.772,200000003,112855582,SUCCESS,1738.36
ai-ml,stable-diffusion.cpp-v1-5-pruned-emaonly.2.champsimtrace.gz,2.594,200000004,77095552,SUCCESS,1772.22
gtraces_v2,arizona_0000.champsim.gz,1.7,200000000,117681291,SUCCESS,1647.69
Graph/GMS,gms.k_clique_star_list.soc-pokec-relationships.slice-1291.champsimtrace.gz,1.396,200000000,143250637,SUCCESS,1796.81
ai-ml,llama2.c-stories42M.2.champsimtrace.gz,1.78,200000004,112331728,SUCCESS,1805.94
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_17000M.length_250M.champsimtrace.xz,1.909,200000000,104757474,SUCCESS,1822.98
gtraces_v2,arizona_0002.champsim.gz,1.921,200000007,104126204,SUCCESS,1481.18
ai-ml,llama2.c-stories42M.1.champsimtrace.gz,1.785,200000000,112017408,SUCCESS,1824.59
Graph/Ligra,ligra_BFSCC.com-lj.ungraph.gcc_6.3.0_O3.drop_17000M.length_250M.champsimtrace.xz,1.918,200000005,104271812,SUCCESS,1830.11
Graph/Ligra,ligra_Components-Shortcut.com-lj.ungraph.gcc_6.3.0_O3.drop_17000M.length_250M.champsimtrace.xz,1.92,200000005,104161970,SUCCESS,1863.10
ai-ml,llama2.c-stories42M.3.champsimtrace.gz,1.786,200000001,111997551,SUCCESS,1850.71
ai-ml,stable-diffusion.cpp-v2-1_768-nonema-pruned.3.champsimtrace.gz,2.598,200000003,76968058,SUCCESS,1871.20
Graph/GMS,gms.k_clique_list_danisch_node_parallel.soc-pokec-relationships.slice-236.champsimstrace.gz,1.032,200000000,193851260,SUCCESS,1876.76
ai-ml,stable-diffusion.cpp-sd-v1-4.ckpt.2.champsimtrace.gz,2.607,200000004,76709621,SUCCESS,1874.86
